task_id,task_name,video_id,step_idx,action,state_change,next_step_idx,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,canonical_order,next_canonical_order,is_in_order,task_goal,remaining_plan,plan_progress
23521,Make Jello Shots,DiWu4hV4PDc,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,79.71,82.71,88.03,89.03,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,DiWu4hV4PDc,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,88.03,89.03,91.43,100.43,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,DiWu4hV4PDc,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,91.43,100.43,103.94,106.94,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,WWyI5u4Lljk,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,53.92,62.02,73.04,78.44,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,WWyI5u4Lljk,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,73.04,78.44,79.95,132.55,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,WWyI5u4Lljk,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,79.95,132.55,167.45,170.75,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,WWyI5u4Lljk,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,167.45,170.75,172.21,194.81,1,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,WWyI5u4Lljk,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,172.21,194.81,206.11,244.41,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,WWyI5u4Lljk,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,206.11,244.41,245.33,258.73,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,WWyI5u4Lljk,5,stir mixture,The mixture is now stirred and combined.,2,pour juice,Juice is now poured in.,245.33,258.73,260.5,263.4,5,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,TRnp0_S2eUo,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,52.6,61.4,66.53,76.33,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,TRnp0_S2eUo,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,66.53,76.33,71.24,85.84,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,TRnp0_S2eUo,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,71.24,85.84,93.99,108.69,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,TRnp0_S2eUo,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,93.99,108.69,132.15,135.85,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,TRnp0_S2eUo,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,132.15,135.85,142.82,148.72,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,TRnp0_S2eUo,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,142.82,148.72,150.56,156.36,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,TRnp0_S2eUo,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,150.56,156.36,161.49,166.19,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,TRnp0_S2eUo,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,161.49,166.19,185.0,214.6,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,M407Rivxv7M,2,pour juice,Juice is now poured in.,3,pour jello powder,Jello powder is now poured in.,55.67,59.17,68.48,74.78,2,3,True,Complete the task: Make Jello Shots.,pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,M407Rivxv7M,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,68.48,74.78,77.51,83.51,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,M407Rivxv7M,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,77.51,83.51,111.69,131.49,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,M407Rivxv7M,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,111.69,131.49,135.09,140.49,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,M407Rivxv7M,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,135.09,140.49,135.12,180.92,1,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,M407Rivxv7M,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,135.12,180.92,185.25,191.85,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,M407Rivxv7M,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,185.25,191.85,198.5,207.6,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.833
23521,Make Jello Shots,aMvbio_IZ0s,3,pour jello powder,Jello powder is now poured in.,2,pour juice,Juice is now poured in.,13.43,16.35,32.44,37.56,3,2,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,aMvbio_IZ0s,2,pour juice,Juice is now poured in.,5,stir mixture,The mixture is now stirred and combined.,32.44,37.56,37.55,45.13,2,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,aMvbio_IZ0s,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,37.55,45.13,49.27,52.2,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,aMvbio_IZ0s,4,pour alcohol,Alcohol is now poured in.,4,pour alcohol,Alcohol is now poured in.,49.27,52.2,54.06,57.79,4,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,aMvbio_IZ0s,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,54.06,57.79,60.13,69.13,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,UT02LIzgVvo,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,22.57,25.57,33.67,38.67,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,UT02LIzgVvo,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,33.67,38.67,39.86,43.56,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,UT02LIzgVvo,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,39.86,43.56,46.43,52.53,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,UT02LIzgVvo,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,46.43,52.53,52.58,55.28,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,UT02LIzgVvo,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,52.58,55.28,59.62,65.32,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SA7uFWTTU34,1,pour water,Water is now poured in.,1,pour water,Water is now poured in.,31.87,35.17,48.36,52.16,1,1,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,SA7uFWTTU34,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,48.36,52.16,54.65,58.95,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,SA7uFWTTU34,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,54.65,58.95,64.27,94.35,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,SA7uFWTTU34,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,64.27,94.35,96.46,110.66,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,SA7uFWTTU34,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,96.46,110.66,114.99,129.69,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SA7uFWTTU34,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,114.99,129.69,152.96,160.52,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SA7uFWTTU34,6,pour mixture into cup,The mixture is now poured into the cup.,5,stir mixture,The mixture is now stirred and combined.,152.96,160.52,235.85,242.85,6,5,False,Complete the task: Make Jello Shots.,(task complete),0.833
23521,Make Jello Shots,q9bLFFs5l2Y,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,19.1,28.5,40.21,49.11,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,q9bLFFs5l2Y,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,40.21,49.11,49.62,59.72,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,q9bLFFs5l2Y,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,49.62,59.72,62.78,79.66,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,q9bLFFs5l2Y,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,62.78,79.66,80.63,88.13,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,q9bLFFs5l2Y,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,80.63,88.13,105.39,151.9,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,UUPC_HpWZuQ,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,144.27,149.27,178.05,187.05,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,UUPC_HpWZuQ,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,178.05,187.05,188.85,202.73,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,UUPC_HpWZuQ,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,188.85,202.73,207.83,217.21,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,UUPC_HpWZuQ,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,207.83,217.21,220.52,224.18,1,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,UUPC_HpWZuQ,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,220.52,224.18,227.73,238.73,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,2f3p8CsG5BE,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,29.29,31.39,31.46,34.36,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,2f3p8CsG5BE,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,31.46,34.36,41.46,44.46,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,2f3p8CsG5BE,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,41.46,44.46,55.37,58.37,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,2f3p8CsG5BE,6,pour mixture into cup,The mixture is now poured into the cup.,3,pour jello powder,Jello powder is now poured in.,55.37,58.37,66.7,72.0,6,3,False,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,66.7,72.0,81.14,87.06,3,5,True,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,81.14,87.06,94.92,99.92,5,4,False,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,94.92,99.92,99.99,105.29,4,5,True,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,99.99,105.29,105.5,108.5,5,6,True,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,6,pour mixture into cup,The mixture is now poured into the cup.,3,pour jello powder,Jello powder is now poured in.,105.5,108.5,115.02,116.32,6,3,False,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,115.02,116.32,116.39,119.69,3,5,True,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,116.39,119.69,124.9,127.3,5,4,False,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,2f3p8CsG5BE,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,124.9,127.3,127.38,131.45,4,6,True,Complete the task: Make Jello Shots.,(task complete),0.667
23521,Make Jello Shots,jZzyu8BBGOI,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,77.56,80.56,81.28,85.68,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,jZzyu8BBGOI,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,81.28,85.68,92.17,98.87,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,jZzyu8BBGOI,5,stir mixture,The mixture is now stirred and combined.,2,pour juice,Juice is now poured in.,92.17,98.87,119.2,121.69,5,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,jZzyu8BBGOI,2,pour juice,Juice is now poured in.,3,pour jello powder,Jello powder is now poured in.,119.2,121.69,160.41,163.41,2,3,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,jZzyu8BBGOI,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,160.41,163.41,166.0,174.9,3,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,jZzyu8BBGOI,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,166.0,174.9,197.28,209.68,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
